Id,Weekly_Sales
1_23_2013-02-01,20065.9193
1_23_2013-02-08,23089.25985
1_23_2013-02-15,23625.3351
1_23_2013-02-22,21708.2013
1_23_2013-03-01,21662.48185
1_23_2013-03-08,19275.93475
1_23_2013-03-15,19197.28565
1_23_2013-03-22,21625.73705
1_23_2013-03-29,21372.04085
1_23_2013-04-05,21523.0885
1_23_2013-04-12,19716.09535
1_23_2013-04-19,20724.95545
1_23_2013-04-26,18983.3082
1_23_2013-05-03,21364.18405
1_23_2013-05-10,21174.50745
1_23_2013-05-17,21975.4544
1_23_2013-05-24,22231.37895
1_23_2013-05-31,22572.9374
1_23_2013-06-07,20479.84285
1_23_2013-06-14,21656.77525
1_23_2013-06-21,21543.4661
1_23_2013-06-28,20318.9826
1_23_2013-07-05,21286.7713
1_23_2013-07-12,20982.5329
1_23_2013-07-19,20507.84775
1_23_2013-07-26,19834.88525
1_24_2012-11-02,5478.4301
1_24_2012-11-09,5947.2826
1_24_2012-11-16,4960.5577
1_24_2012-11-23,10673.47395
1_24_2012-11-30,5918.15505
1_24_2012-12-07,7812.27195
1_24_2012-12-14,10000.97815
1_24_2012-12-21,10837.2367
1_24_2012-12-28,5595.7105
1_24_2013-01-04,5158.5293
1_24_2013-01-11,3730.5184
1_24_2013-01-18,4843.5938
1_24_2013-01-25,4146.47035
1_24_2013-02-01,5707.5946
1_24_2013-02-08,6631.12895
1_24_2013-02-15,6441.04325
1_24_2013-02-22,6384.1901
1_24_2013-03-01,5532.2759
1_24_2013-03-08,5218.81935
1_24_2013-03-15,5795.5598
1_24_2013-03-22,6158.2882
1_24_2013-03-29,5586.0964
1_24_2013-04-05,5644.93425
1_24_2013-04-12,5611.7305
1_24_2013-04-19,5327.39655
1_24_2013-04-26,5133.9348
1_24_2013-05-03,5470.48925
1_24_2013-05-10,5103.0432
1_24_2013-05-17,5906.66895
1_24_2013-05-24,4894.40455
1_24_2013-05-31,4851.90115
1_24_2013-06-07,5005.30675
1_24_2013-06-14,5844.9679
1_24_2013-06-21,5400.1736
1_24_2013-06-28,7719.34965
1_24_2013-07-05,5332.98285
1_24_2013-07-12,5137.23255
1_24_2013-07-19,5247.33025
1_24_2013-07-26,6438.7273
1_25_2012-11-02,9202.78415
1_25_2012-11-09,10029.01035
1_25_2012-11-16,8799.2016
1_25_2012-11-23,11886.17745
1_25_2012-11-30,10121.85995
1_25_2012-12-07,10920.4374
1_25_2012-12-14,10843.1345
1_25_2012-12-21,13816.58425
1_25_2012-12-28,9791.14625
1_25_2013-01-04,8050.6381
1_25_2013-01-11,6821.14595
1_25_2013-01-18,8646.5182
1_25_2013-01-25,6887.2651
1_25_2013-02-01,9655.7938
1_25_2013-02-08,10094.45
1_25_2013-02-15,10379.9043
1_25_2013-02-22,10753.41695
1_25_2013-03-01,11837.0943
1_25_2013-03-08,10674.41825
1_25_2013-03-15,10378.53735
1_25_2013-03-22,11325.9482
1_25_2013-03-29,10927.71975
1_25_2013-04-05,11014.98045
1_25_2013-04-12,10063.285
1_25_2013-04-19,10372.47255
1_25_2013-04-26,9266.7407
1_25_2013-05-03,10055.20065
1_25_2013-05-10,9868.00735
1_25_2013-05-17,10809.5241
1_25_2013-05-24,10472.63825
1_25_2013-05-31,10547.87885
1_25_2013-06-07,9696.11875
1_25_2013-06-14,10183.03415
1_25_2013-06-21,10282.34295
1_25_2013-06-28,9523.52525
1_25_2013-07-05,10258.5398
1_25_2013-07-12,9805.8086
1_25_2013-07-19,10053.6516
1_25_2013-07-26,9686.48265
1_26_2012-11-02,6428.1216
1_26_2012-11-09,7351.35195
1_26_2012-11-16,6066.53945
1_26_2012-11-23,8551.5483
1_26_2012-11-30,7002.2146
1_26_2012-12-07,7551.62345
1_26_2012-12-14,8786.19105
1_26_2012-12-21,10874.67695
1_26_2012-12-28,5600.6501
1_26_2013-01-04,4630.0214
1_26_2013-01-11,4717.9912
1_26_2013-01-18,5905.9746
1_26_2013-01-25,5001.55665
1_26_2013-02-01,6328.1912
1_26_2013-02-08,8140.27065
1_26_2013-02-15,7334.93155
1_26_2013-02-22,7573.57555
1_26_2013-03-01,7240.4005
1_26_2013-03-08,6674.02725
1_26_2013-03-15,7452.29275
1_26_2013-03-22,7460.35705
1_26_2013-03-29,7396.4441
1_26_2013-04-05,7574.3053
1_26_2013-04-12,6779.42305
1_26_2013-04-19,6439.166
1_26_2013-04-26,6841.4338
1_26_2013-05-03,6512.1695
1_26_2013-05-10,6661.20265
1_26_2013-05-17,6538.7436
1_26_2013-05-24,5562.06715
1_26_2013-05-31,5789.1222
1_26_2013-06-07,5662.5724
1_26_2013-06-14,5446.1134
1_26_2013-06-21,5347.334
1_26_2013-06-28,5286.5263
1_26_2013-07-05,5585.5335
1_26_2013-07-12,5308.24025
1_26_2013-07-19,5615.2906
1_26_2013-07-26,5673.9118
1_27_2012-11-02,1554.0849
1_27_2012-11-09,1649.63635
1_27_2012-11-16,1699.33625
1_27_2012-11-23,2070.7659
1_27_2012-11-30,1801.4788
1_27_2012-12-07,2049.47615
1_27_2012-12-14,3720.33895
1_27_2012-12-21,4153.1722
1_27_2012-12-28,2726.7069
1_27_2013-01-04,2139.61505
1_27_2013-01-11,1766.6786
1_27_2013-01-18,1868.7546
1_27_2013-01-25,1268.529
1_27_2013-02-01,1678.2533
1_27_2013-02-08,1912.8504
1_27_2013-02-15,2242.8793
1_27_2013-02-22,1691.7018
1_27_2013-03-01,1655.6866
1_27_2013-03-08,1521.0904
1_27_2013-03-15,1412.95285
1_27_2013-03-22,1364.0643
1_27_2013-03-29,1651.6123
1_27_2013-04-05,1576.27
1_27_2013-04-12,1368.09825
1_27_2013-04-19,1434.0322
1_27_2013-04-26,1476.5465
1_27_2013-05-03,1492.8618
1_27_2013-05-10,1390.0708
1_27_2013-05-17,1238.86745
1_27_2013-05-24,1030.03185
1_27_2013-05-31,1279.1609
1_27_2013-06-07,1063.5922
1_27_2013-06-14,1058.2681
1_27_2013-06-21,1075.19035
1_27_2013-06-28,1135.5786
1_27_2013-07-05,1052.54585
1_27_2013-07-12,1072.44655
1_27_2013-07-19,1089.4549
1_27_2013-07-26,1359.0334
1_28_2012-11-02,608.4218
1_28_2012-11-09,718.39755
1_28_2012-11-16,631.4737
1_28_2012-11-23,563.3327
1_28_2012-11-30,641.03385
1_28_2012-12-07,686.19435
1_28_2012-12-14,794.76395
1_28_2012-12-21,822.9969
1_28_2012-12-28,708.27715
1_28_2013-01-04,643.0884
1_28_2013-01-11,584.8702
1_28_2013-01-18,652.23605
1_28_2013-01-25,641.3216
1_28_2013-02-01,559.2051
1_28_2013-02-08,631.73195
1_28_2013-02-15,755.0548
1_28_2013-02-22,663.75095
1_28_2013-03-01,628.7589
1_28_2013-03-08,609.83845
1_28_2013-03-15,586.6602
1_28_2013-03-22,538.3962
1_28_2013-03-29,623.35525
1_28_2013-04-05,609.87975
1_28_2013-04-12,560.95885
1_28_2013-04-19,572.55525
1_28_2013-04-26,596.69225
1_28_2013-05-03,588.74185
1_28_2013-05-10,514.27985
1_28_2013-05-17,492.41975
1_28_2013-05-24,379.4216
1_28_2013-05-31,444.9919
1_28_2013-06-07,411.992
1_28_2013-06-14,364.6467
1_28_2013-06-21,343.34175
1_28_2013-06-28,343.3176
1_28_2013-07-05,393.6223
1_28_2013-07-12,362.6616
1_28_2013-07-19,399.78325
1_28_2013-07-26,459.157
1_29_2012-11-02,4302.7206
1_29_2012-11-09,4353.5066
1_29_2012-11-16,4422.5514
1_29_2012-11-23,5667.88355
1_29_2012-11-30,4965.56525
1_29_2012-12-07,5375.76575
1_29_2012-12-14,7344.5058
1_29_2012-12-21,10796.7668
1_29_2012-12-28,6707.07875
1_29_2013-01-04,5135.38735
1_29_2013-01-11,4373.9817
1_29_2013-01-18,4826.7204
1_29_2013-01-25,3826.17485
1_29_2013-02-01,5036.86695
1_29_2013-02-08,6511.95535
1_29_2013-02-15,6377.02095
1_29_2013-02-22,5221.4767
1_29_2013-03-01,4979.684
1_29_2013-03-08,4431.31695
1_29_2013-03-15,4182.91805
1_29_2013-03-22,4554.56015
1_29_2013-03-29,4893.0439
1_29_2013-04-05,4700.5332
1_29_2013-04-12,4024.99265
1_29_2013-04-19,3996.94565
1_29_2013-04-26,3977.21885
1_29_2013-05-03,4018.1193
1_29_2013-05-10,4096.08915
1_29_2013-05-17,4136.5985
1_29_2013-05-24,3905.3617
1_29_2013-05-31,3843.9044
1_29_2013-06-07,3761.4093
1_29_2013-06-14,3947.49605
1_29_2013-06-21,3845.95005
1_29_2013-06-28,3844.86735
1_29_2013-07-05,3873.89345
1_29_2013-07-12,3725.69825
1_29_2013-07-19,3702.18715
1_29_2013-07-26,3809.10585
1_30_2012-11-02,2858.6265
1_30_2012-11-09,2913.002
1_30_2012-11-16,2302.8869
1_30_2012-11-23,3068.9664
1_30_2012-11-30,2564.8314
1_30_2012-12-07,2673.58475
1_30_2012-12-14,2484.9654
1_30_2012-12-21,2793.01015
1_30_2012-12-28,2430.82965
1_30_2013-01-04,2468.8477
1_30_2013-01-11,2165.5547
1_30_2013-01-18,2602.89185
1_30_2013-01-25,2588.3404
1_30_2013-02-01,3162.6623
1_30_2013-02-08,3856.51275
1_30_2013-02-15,3660.84345
1_30_2013-02-22,3615.954
1_30_2013-03-01,3506.54
1_30_2013-03-08,3173.42165
1_30_2013-03-15,2952.7777
1_30_2013-03-22,3428.7176
1_30_2013-03-29,3292.4383
1_30_2013-04-05,3307.4375
1_30_2013-04-12,2945.7488
1_30_2013-04-19,3041.5637
1_30_2013-04-26,2809.24065
1_30_2013-05-03,2953.9047
1_30_2013-05-10,2932.76685
1_30_2013-05-17,3292.8343
1_30_2013-05-24,3265.5875
1_30_2013-05-31,3270.63385
1_30_2013-06-07,2929.44135
1_30_2013-06-14,3306.16285
1_30_2013-06-21,3317.21015
1_30_2013-06-28,3060.51875
1_30_2013-07-05,3209.0771
1_30_2013-07-12,3009.04345
1_30_2013-07-19,3021.4245
1_30_2013-07-26,2908.6115
1_31_2012-11-02,1916.8683
1_31_2012-11-09,1867.90555
1_31_2012-11-16,1756.79435
1_31_2012-11-23,1597.09775
1_31_2012-11-30,1842.69445
1_31_2012-12-07,2712.20505
1_31_2012-12-14,2759.55475
1_31_2012-12-21,3821.02875
1_31_2012-12-28,2178.193
1_31_2013-01-04,2262.82425
1_31_2013-01-11,1973.00195
1_31_2013-01-18,1974.42375
1_31_2013-01-25,1703.85865
1_31_2013-02-01,2118.28105
1_31_2013-02-08,2553.8742
1_31_2013-02-15,2232.4852
1_31_2013-02-22,2277.61195
1_31_2013-03-01,2007.438
1_31_2013-03-08,1796.45825
1_31_2013-03-15,1674.88195
1_31_2013-03-22,1819.24215
1_31_2013-03-29,1838.14455
1_31_2013-04-05,1631.9064
1_31_2013-04-12,1672.458
1_31_2013-04-19,1603.91625
1_31_2013-04-26,1521.12395
1_31_2013-05-03,1576.0661
1_31_2013-05-10,1686.6833
1_31_2013-05-17,1991.80015
1_31_2013-05-24,1661.92205
1_31_2013-05-31,1603.4285
1_31_2013-06-07,1775.1486
1_31_2013-06-14,2484.74865
1_31_2013-06-21,2465.97135
1_31_2013-06-28,3325.32865
1_31_2013-07-05,2017.40135
1_31_2013-07-12,2159.81615
1_31_2013-07-19,1810.3735
1_31_2013-07-26,1992.09345
1_32_2012-11-02,7027.1532
1_32_2012-11-09,7187.43915
1_32_2012-11-16,6222.34785
1_32_2012-11-23,9701.55365
1_32_2012-11-30,8785.316
1_32_2012-12-07,10800.02915
1_32_2012-12-14,14582.9351
1_32_2012-12-21,26705.15635
1_32_2012-12-28,15076.29375
1_32_2013-01-04,8947.3753
1_32_2013-01-11,6487.1736
1_32_2013-01-18,10070.1074
1_32_2013-01-25,6311.46685
1_32_2013-02-01,8514.8419
1_32_2013-02-08,10501.9759
1_32_2013-02-15,18433.51555
1_32_2013-02-22,9025.3335
1_32_2013-03-01,10270.20535
1_32_2013-03-08,7833.395
1_32_2013-03-15,6916.26565
1_32_2013-03-22,7735.67785
1_32_2013-03-29,8833.42335
1_32_2013-04-05,8181.53235
1_32_2013-04-12,6420.6409
1_32_2013-04-19,6289.09745
1_32_2013-04-26,6402.35965
1_32_2013-05-03,6246.85235
1_32_2013-05-10,6337.89055
1_32_2013-05-17,7118.85725
1_32_2013-05-24,6675.83265
1_32_2013-05-31,6198.6085
1_32_2013-06-07,5889.28045
1_32_2013-06-14,6410.8292
1_32_2013-06-21,6293.0264
1_32_2013-06-28,6001.40055
1_32_2013-07-05,6936.1049
1_32_2013-07-12,6284.7487
1_32_2013-07-19,6222.1572
1_32_2013-07-26,5916.65865
1_33_2012-11-02,4757.70245
1_33_2012-11-09,5677.1236
1_33_2012-11-16,4612.5199
1_33_2012-11-23,10744.58925
1_33_2012-11-30,6443.3185
1_33_2012-12-07,7861.66845
1_33_2012-12-14,8492.3956
1_33_2012-12-21,11713.9481
1_33_2012-12-28,5359.22655
1_33_2013-01-04,4476.72965
1_33_2013-01-11,3276.01825
1_33_2013-01-18,4589.6132
1_33_2013-01-25,3066.8761
1_33_2013-02-01,5334.6726
1_33_2013-02-08,6327.56745
1_33_2013-02-15,6284.2291
1_33_2013-02-22,6026.6726
1_33_2013-03-01,5335.08415
1_33_2013-03-08,5103.77075
1_33_2013-03-15,5526.83835
1_33_2013-03-22,5922.6296
1_33_2013-03-29,5315.52255
1_33_2013-04-05,5509.27225
1_33_2013-04-12,5299.65925
1_33_2013-04-19,5154.5927
1_33_2013-04-26,5072.23245
1_33_2013-05-03,5130.2789
1_33_2013-05-10,4879.73735
1_33_2013-05-17,6022.5479
1_33_2013-05-24,5330.7569
1_33_2013-05-31,5194.5946
1_33_2013-06-07,5139.1676
1_33_2013-06-14,6211.97365
1_33_2013-06-21,6047.37385
1_33_2013-06-28,7562.1611
1_33_2013-07-05,5965.9353
1_33_2013-07-12,5534.55405
1_33_2013-07-19,5521.72005
1_33_2013-07-26,5943.9399
1_34_2012-11-02,11020.5554
1_34_2012-11-09,11711.49715
1_34_2012-11-16,10445.3199
1_34_2012-11-23,14272.7205
1_34_2012-11-30,10933.76965
1_34_2012-12-07,14212.90015
1_34_2012-12-14,13433.6864
1_34_2012-12-21,15275.19235
1_34_2012-12-28,11456.1633
1_34_2013-01-04,9879.54755
1_34_2013-01-11,8525.185
1_34_2013-01-18,10270.8725
1_34_2013-01-25,8287.9077
1_34_2013-02-01,11075.9944
1_34_2013-02-08,13826.14565
1_34_2013-02-15,12866.69635
1_34_2013-02-22,13570.42555
1_34_2013-03-01,12706.26805
1_34_2013-03-08,12537.94505
1_34_2013-03-15,11657.1346
1_34_2013-03-22,13618.0695
1_34_2013-03-29,13099.51365
1_34_2013-04-05,13267.45055
1_34_2013-04-12,11674.1967
1_34_2013-04-19,11892.246
1_34_2013-04-26,10872.4575
1_34_2013-05-03,11331.13775
1_34_2013-05-10,12394.2238
1_34_2013-05-17,13261.77045
1_34_2013-05-24,13487.4385
1_34_2013-05-31,13001.66155
1_34_2013-06-07,12345.51555
1_34_2013-06-14,12877.43345
1_34_2013-06-21,13078.0721
1_34_2013-06-28,10940.67465
1_34_2013-07-05,12986.2561
1_34_2013-07-12,12483.0966
1_34_2013-07-19,12879.999
1_34_2013-07-26,10824.12305
1_35_2012-11-02,2184.11505
1_35_2012-11-09,2498.5635
1_35_2012-11-16,2570.8439
1_35_2012-11-23,3060.6611
1_35_2012-11-30,2501.7722
1_35_2012-12-07,2766.71825
1_35_2012-12-14,2692.28815
1_35_2012-12-21,3212.05975
1_35_2012-12-28,2572.70225
1_35_2013-01-04,2138.90855
1_35_2013-01-11,2117.07645
1_35_2013-01-18,2145.2644
1_35_2013-01-25,1508.0875
1_35_2013-02-01,2507.30255
1_35_2013-02-08,3145.17605
1_35_2013-02-15,2516.91535
1_35_2013-02-22,2560.82145
1_35_2013-03-01,2504.1853
1_35_2013-03-08,2368.62035
1_35_2013-03-15,2220.3948
1_35_2013-03-22,2494.94795
1_35_2013-03-29,2639.9769
1_35_2013-04-05,2656.543
1_35_2013-04-12,2102.81865
1_35_2013-04-19,2204.51775
1_35_2013-04-26,2090.6577
1_35_2013-05-03,2091.5232
1_35_2013-05-10,2373.2338
1_35_2013-05-17,2383.787
1_35_2013-05-24,2671.9781
1_35_2013-05-31,2619.85185
1_35_2013-06-07,2295.30125
1_35_2013-06-14,2522.84125
1_35_2013-06-21,2594.78755
1_35_2013-06-28,2108.5433
1_35_2013-07-05,2501.2856
1_35_2013-07-12,2458.3791
1_35_2013-07-19,2366.5461
1_35_2013-07-26,1958.2181
1_36_2012-11-02,1307.528
1_36_2012-11-09,1513.4401
1_36_2012-11-16,1302.73035
1_36_2012-11-23,1626.2111
1_36_2012-11-30,1840.31815
1_36_2012-12-07,2553.91265
1_36_2012-12-14,2054.9135
1_36_2012-12-21,3614.16495
1_36_2012-12-28,2449.99045
1_36_2013-01-04,1485.2318
1_36_2013-01-11,896.8058
1_36_2013-01-18,1301.8489
1_36_2013-01-25,686.0208
1_36_2013-02-01,1415.754
1_36_2013-02-08,2347.52825
1_36_2013-02-15,1746.1431
1_36_2013-02-22,1324.6639
1_36_2013-03-01,1523.4258
1_36_2013-03-08,1382.04725
1_36_2013-03-15,1287.88555
1_36_2013-03-22,2002.47545
1_36_2013-03-29,1999.73905
1_36_2013-04-05,2087.32585
1_36_2013-04-12,1340.7448
1_36_2013-04-19,1480.50785
1_36_2013-04-26,1175.9843
1_36_2013-05-03,1503.26925
1_36_2013-05-10,1557.23835
1_36_2013-05-17,1748.47885
1_36_2013-05-24,2697.9728
1_36_2013-05-31,2833.59285
1_36_2013-06-07,1856.4403
1_36_2013-06-14,2290.4864
1_36_2013-06-21,2532.11115
1_36_2013-06-28,1246.8096
1_36_2013-07-05,2246.23025
1_36_2013-07-12,2117.9418
1_36_2013-07-19,2323.5181
1_36_2013-07-26,1114.264
1_37_2012-11-02,2670.5283
1_37_2012-11-09,3038.0795
1_37_2012-11-16,2776.69885
1_37_2012-11-23,2709.21825
1_37_2012-11-30,2495.61705
1_37_2012-12-07,2729.36045
1_37_2012-12-14,2436.50955
1_37_2012-12-21,2469.45225
1_37_2012-12-28,2430.96985
1_37_2013-01-04,2685.93855
1_37_2013-01-11,2668.49655
1_37_2013-01-18,2455.40325
1_37_2013-01-25,2006.25435
1_37_2013-02-01,2871.46925
1_37_2013-02-08,3324.30275
1_37_2013-02-15,3359.1047
1_37_2013-02-22,2913.23915
1_37_2013-03-01,2898.86385
1_37_2013-03-08,2651.9844
1_37_2013-03-15,2479.3857
1_37_2013-03-22,2747.7474
1_37_2013-03-29,2776.8793
1_37_2013-04-05,2836.1494
1_37_2013-04-12,2551.8699
1_37_2013-04-19,2577.45075
1_37_2013-04-26,2477.3625
1_37_2013-05-03,2579.465
1_37_2013-05-10,2759.8863
1_37_2013-05-17,2940.2246
1_37_2013-05-24,2970.85715
1_37_2013-05-31,2811.8628
1_37_2013-06-07,2698.74115
1_37_2013-06-14,2966.8847
1_37_2013-06-21,2954.24615
1_37_2013-06-28,2786.08235
1_37_2013-07-05,2762.5187
1_37_2013-07-12,2873.33435
1_37_2013-07-19,2703.74535
1_37_2013-07-26,2617.24035
1_38_2012-11-02,75506.3702
1_38_2012-11-09,85100.7702
1_38_2012-11-16,75363.97485
1_38_2012-11-23,58310.5505
1_38_2012-11-30,84834.99885
1_38_2012-12-07,80299.8563
1_38_2012-12-14,75763.04295
1_38_2012-12-21,71281.0508
1_38_2012-12-28,70760.70165
1_38_2013-01-04,83054.7323
1_38_2013-01-11,76169.3934
1_38_2013-01-18,74059.78135
1_38_2013-01-25,69525.1404
1_38_2013-02-01,81035.99585
1_38_2013-02-08,84939.00175
1_38_2013-02-15,88052.50945
1_38_2013-02-22,84516.25105
1_38_2013-03-01,80732.68145
1_38_2013-03-08,78403.99965
1_38_2013-03-15,74870.5455
1_38_2013-03-22,81681.20285
1_38_2013-03-29,81900.64065
1_38_2013-04-05,82019.7289
1_38_2013-04-12,73836.43385
1_38_2013-04-19,70825.95935
1_38_2013-04-26,72030.7126
1_38_2013-05-03,69005.45505
1_38_2013-05-10,75963.0896
1_38_2013-05-17,80337.8091
1_38_2013-05-24,73679.5355
1_38_2013-05-31,70457.44025
1_38_2013-06-07,73843.06405
1_38_2013-06-14,76630.53485
1_38_2013-06-21,76303.1042
1_38_2013-06-28,75688.0838
1_38_2013-07-05,73957.3733
1_38_2013-07-12,72904.928
1_38_2013-07-19,75367.8415
1_38_2013-07-26,70023.71875
1_40_2012-11-02,59620.3216
1_40_2012-11-09,59535.32795
1_40_2012-11-16,59482.2635
1_40_2012-11-23,54323.1009
1_40_2012-11-30,60429.81045
1_40_2012-12-07,59963.8444
1_40_2012-12-14,59519.95075
1_40_2012-12-21,61118.0293
1_40_2012-12-28,58078.2211
1_40_2013-01-04,62362.47205
1_40_2013-01-11,60985.33035
1_40_2013-01-18,59010.2784
1_40_2013-01-25,56268.035
1_40_2013-02-01,64001.5974
1_40_2013-02-08,65392.4189
1_40_2013-02-15,64329.2477
1_40_2013-02-22,64195.5269
1_40_2013-03-01,62486.66005
1_40_2013-03-08,60653.4414
1_40_2013-03-15,59412.0213
1_40_2013-03-22,61528.50925
1_40_2013-03-29,61372.13685
1_40_2013-04-05,61173.6497
1_40_2013-04-12,58728.9698
1_40_2013-04-19,58942.4282
1_40_2013-04-26,58019.30995
1_40_2013-05-03,58298.47775
1_40_2013-05-10,58828.63285
1_40_2013-05-17,60826.3893
1_40_2013-05-24,57693.6575
1_40_2013-05-31,57686.5202
1_40_2013-06-07,57035.5937
1_40_2013-06-14,57549.23475
1_40_2013-06-21,57144.6864
1_40_2013-06-28,56445.0591
1_40_2013-07-05,58199.26725
1_40_2013-07-12,56239.9827
1_40_2013-07-19,57183.0711
1_40_2013-07-26,56692.0715
1_41_2012-11-02,652.9994
1_41_2012-11-09,712.92075
1_41_2012-11-16,852.2245
1_41_2012-11-23,3191.81365
1_41_2012-11-30,1322.9247
1_41_2012-12-07,1040.58605
1_41_2012-12-14,1797.37945
1_41_2012-12-21,2937.12685
1_41_2012-12-28,1464.7867
1_41_2013-01-04,601.9506
1_41_2013-01-11,404.3625
1_41_2013-01-18,798.4283
1_41_2013-01-25,460.28505
1_41_2013-02-01,543.85715
1_41_2013-02-08,539.82575
1_41_2013-02-15,624.46505
1_41_2013-02-22,594.34845
1_41_2013-03-01,790.04445
1_41_2013-03-08,703.06015
1_41_2013-03-15,746.1015
1_41_2013-03-22,723.6419
1_41_2013-03-29,740.4987
1_41_2013-04-05,636.35095
1_41_2013-04-12,827.83285
1_41_2013-04-19,918.7734
1_41_2013-04-26,792.24825
1_41_2013-05-03,975.2314
1_41_2013-05-10,684.7721
1_41_2013-05-17,682.55015
1_41_2013-05-24,538.8506
1_41_2013-05-31,729.85855
1_41_2013-06-07,601.15735
1_41_2013-06-14,530.19155
1_41_2013-06-21,475.3649
1_41_2013-06-28,601.80165
1_41_2013-07-05,525.96865
1_41_2013-07-12,490.67895
1_41_2013-07-19,595.96145
1_41_2013-07-26,984.724
1_42_2012-11-02,7839.14995
1_42_2012-11-09,7808.12745
1_42_2012-11-16,8183.5724
1_42_2012-11-23,7378.7504
1_42_2012-11-30,7044.42765
1_42_2012-12-07,7341.32295
1_42_2012-12-14,7555.69575
1_42_2012-12-21,7836.7137
1_42_2012-12-28,7265.14015
1_42_2013-01-04,7712.5776
1_42_2013-01-11,7345.74625
1_42_2013-01-18,7955.13735
1_42_2013-01-25,7270.5574
1_42_2013-02-01,8596.1448
1_42_2013-02-08,8615.6355
1_42_2013-02-15,8693.57285
1_42_2013-02-22,8727.7089
1_42_2013-03-01,7744.94805
1_42_2013-03-08,7796.8341
1_42_2013-03-15,7942.917
1_42_2013-03-22,8406.87405
1_42_2013-03-29,8041.376
1_42_2013-04-05,8161.0227
1_42_2013-04-12,7762.366
1_42_2013-04-19,7683.39465
1_42_2013-04-26,7833.36705
1_42_2013-05-03,7428.8525
1_42_2013-05-10,8033.076
1_42_2013-05-17,8412.7424
1_42_2013-05-24,8266.28195
1_42_2013-05-31,7870.22435
1_42_2013-06-07,7869.3034
1_42_2013-06-14,8591.86845
1_42_2013-06-21,8460.1623
1_42_2013-06-28,8160.31185
1_42_2013-07-05,8307.45875
1_42_2013-07-12,8287.9195
1_42_2013-07-19,8010.48565
1_42_2013-07-26,7643.27895
1_44_2012-11-02,4964.34505
1_44_2012-11-09,5466.98515
1_44_2012-11-16,5224.5772
1_44_2012-11-23,7458.4652
1_44_2012-11-30,6037.60685
1_44_2012-12-07,7616.3048
1_44_2012-12-14,8203.55445
1_44_2012-12-21,7502.6195
1_44_2012-12-28,4294.1996
1_44_2013-01-04,4598.82745
1_44_2013-01-11,4464.1307
1_44_2013-01-18,5259.0237
1_44_2013-01-25,4870.1413
1_44_2013-02-01,5223.3451
1_44_2013-02-08,5370.3613
1_44_2013-02-15,5332.68945
1_44_2013-02-22,5039.24215
1_44_2013-03-01,4957.06735
1_44_2013-03-08,4935.547
1_44_2013-03-15,5215.3856
1_44_2013-03-22,5245.19785
1_44_2013-03-29,5244.41945
1_44_2013-04-05,5137.27915
1_44_2013-04-12,5084.28175
1_44_2013-04-19,5276.93715
1_44_2013-04-26,5243.5214
1_44_2013-05-03,5333.6273
1_44_2013-05-10,4996.9386
1_44_2013-05-17,4940.28945
1_44_2013-05-24,4766.98025
1_44_2013-05-31,4843.84275
1_44_2013-06-07,5230.63725
1_44_2013-06-14,4650.4023
1_44_2013-06-21,4536.1424
1_44_2013-06-28,4860.8429
1_44_2013-07-05,4899.42875
1_44_2013-07-12,4701.5119
1_44_2013-07-19,4985.0288
1_44_2013-07-26,5616.62755
1_45_2012-11-30,12.1313
1_45_2012-12-07,25.0934
1_45_2013-01-18,13.37755
1_45_2013-02-01,23.01515
1_45_2013-02-08,40.3855
1_45_2013-02-15,33.5595
1_45_2013-02-22,31.6315
1_46_2012-11-02,18680.82375
1_46_2012-11-09,18401.41175
1_46_2012-11-16,19355.5824
1_46_2012-11-23,20771.3664
1_46_2012-11-30,20581.9076
1_46_2012-12-07,21882.71035
1_46_2012-12-14,30404.72305
1_46_2012-12-21,35953.54245
1_46_2012-12-28,26230.88935
1_46_2013-01-04,19503.6959
1_46_2013-01-11,18230.26835
1_46_2013-01-18,20182.38565
1_46_2013-01-25,18118.3781
1_46_2013-02-01,20336.9521
1_46_2013-02-08,21306.10345
1_46_2013-02-15,21866.391
1_46_2013-02-22,20592.9448
1_46_2013-03-01,20512.95905
1_46_2013-03-08,19907.1529
1_46_2013-03-15,18502.4586
1_46_2013-03-22,20389.89715
1_46_2013-03-29,20552.0602
1_46_2013-04-05,20093.33795
1_46_2013-04-12,18370.89015
1_46_2013-04-19,18901.40805
1_46_2013-04-26,18048.1688
1_46_2013-05-03,18824.5383
1_46_2013-05-10,19749.6002
1_46_2013-05-17,20044.14875
1_46_2013-05-24,20651.28895
1_46_2013-05-31,20585.10825
1_46_2013-06-07,19506.1524
1_46_2013-06-14,20142.20585
1_46_2013-06-21,20260.8878
1_46_2013-06-28,18403.0557
1_46_2013-07-05,20061.3444
1_46_2013-07-12,19715.54195
1_46_2013-07-19,19651.50515
1_46_2013-07-26,18362.266
1_47_2012-12-21,-290.175
1_47_2013-03-01,-140.465
1_47_2013-04-26,-117.43
1_47_2013-05-10,43.855
1_48_2012-11-02,1047.29
1_48_2012-11-09,2002.3398
1_48_2012-11-16,1132.5596
1_48_2012-11-23,2915.24
1_48_2012-11-30,2498.0949
1_48_2012-12-07,1458.98905
1_48_2012-12-14,2287.0798
1_48_2012-12-21,4902.03485
1_48_2012-12-28,1880.0598
1_48_2013-01-04,1551.385
1_48_2013-01-11,1134.58495
1_48_2013-01-18,1308.2049
1_48_2013-01-25,1126.86475
